outlet_name,outlet_address,category,item_order,item_name,item_description,price,is_veg,image_url,action_label,raw_text,source_url,scraped_at
Korum Mall Thane,"2nd Floor, Korum Mall, Mangal Pandy Road, Near Cadbury Compound, Eastern Express High Way.Thane- 400606",Desserts & Beverages,178,Moong Dal Halwa,Delicious golden brown halwa made from mung lentils and clarified butter,₹199/-,Veg,https://cdn.urbanpiper.com/media/bizmedia/2022/10/26/Moong-Dal-Halwa-17x13.jpg,Add,AddMoong Dal HalwaDelicious golden brown halwa made from mung lentils and clarified butter ₹199/-DetailsADD,https://www.barbequenation.com/ubq-delivery,2026-07-22T18:17:02.317Z
Korum Mall Thane,"2nd Floor, Korum Mall, Mangal Pandy Road, Near Cadbury Compound, Eastern Express High Way.Thane- 400606",Desserts & Beverages,179,Chocolate Brownie,Perfect fudge square of Chocolate served with hot chocolate sauce,₹169/-,Veg,https://cdn.urbanpiper.com/media/bizmedia/2022/10/26/Chocolate-Brownie-17x13.jpg,Add,AddChocolate BrowniePerfect fudge square of Chocolate served with hot chocolate sauce ₹169/-DetailsADD,https://www.barbequenation.com/ubq-delivery,2026-07-22T18:17:02.317Z
Korum Mall Thane,"2nd Floor, Korum Mall, Mangal Pandy Road, Near Cadbury Compound, Eastern Express High Way.Thane- 400606",Desserts & Beverages,180,Coke Can,Coke Can,₹77/-,Veg,https://s3.ap-southeast-1.amazonaws.com/asia.urbanpiper.com/media/bizmedia/l/2020/10/03/can_coke_-_Suvankar_Das_COMPRESSED.jpg,Add,AddCoke CanCoke Can ₹77/-DetailsADD,https://www.barbequenation.com/ubq-delivery,2026-07-22T18:17:02.317Z
Korum Mall Thane,"2nd Floor, Korum Mall, Mangal Pandy Road, Near Cadbury Compound, Eastern Express High Way.Thane- 400606",Desserts & Beverages,181,Coke Can (6 Nos),Coke Can - 6 Nos,₹389/-,Veg,https://s3-ap-southeast-1.amazonaws.com/asia.urbanpiper.com/media/bizmedia/l/2020/12/22/can_coke_-_Suvankar_Das_COMPRESSED_COMPRESSED.jpg,Add,AddCoke Can (6 Nos)Coke Can - 6 Nos ₹389/-DetailsADD,https://www.barbequenation.com/ubq-delivery,2026-07-22T18:17:02.317Z
Korum Mall Thane,"2nd Floor, Korum Mall, Mangal Pandy Road, Near Cadbury Compound, Eastern Express High Way.Thane- 400606",Desserts & Beverages,182,Coolberg Non Alcoholic Beer -Malt,Coolberg Non Alcoholic Beer -Malt (330Ml),₹99/-,Veg,https://s3-ap-southeast-1.amazonaws.com/asia.urbanpiper.com/media/bizmedia/2022/07/14/CB_Malt_2.jpg,Add,AddCoolberg Non Alcoholic Beer -MaltCoolberg Non Alcoholic Beer -Malt (330Ml) ₹99/-DetailsADD,https://www.barbequenation.com/ubq-delivery,2026-07-22T18:17:02.317Z
Korum Mall Thane,"2nd Floor, Korum Mall, Mangal Pandy Road, Near Cadbury Compound, Eastern Express High Way.Thane- 400606",Desserts & Beverages,183,Coolberg Non Alcoholic Beer -Cranberry,Coolberg Non Alcoholic Beer -Cranberry (330Ml),₹99/-,Veg,https://s3-ap-southeast-1.amazonaws.com/asia.urbanpiper.com/media/bizmedia/2022/07/14/CB_Cranberry_2.jpg,Add,AddCoolberg Non Alcoholic Beer -CranberryCoolberg Non Alcoholic Beer -Cranberry (330Ml) ₹99/-DetailsADD,https://www.barbequenation.com/ubq-delivery,2026-07-22T18:17:02.317Z
Korum Mall Thane,"2nd Floor, Korum Mall, Mangal Pandy Road, Near Cadbury Compound, Eastern Express High Way.Thane- 400606",Desserts & Beverages,184,Coolberg Non Alcoholic Beer -Ginger,Coolberg Non Alcoholic Beer -Ginger (330Ml),₹99/-,Veg,https://s3-ap-southeast-1.amazonaws.com/asia.urbanpiper.com/media/bizmedia/2022/07/14/CB_Ginger_2.jpg,Add,AddCoolberg Non Alcoholic Beer -GingerCoolberg Non Alcoholic Beer -Ginger (330Ml) ₹99/-DetailsADD,https://www.barbequenation.com/ubq-delivery,2026-07-22T18:17:02.317Z
Korum Mall Thane,"2nd Floor, Korum Mall, Mangal Pandy Road, Near Cadbury Compound, Eastern Express High Way.Thane- 400606",Desserts & Beverages,185,Coolberg Non Alcoholic Beer -Mint,Coolberg Non Alcoholic Beer -Mint (330Ml),₹99/-,Veg,https://s3-ap-southeast-1.amazonaws.com/asia.urbanpiper.com/media/bizmedia/2022/07/14/CB_Mint_2.jpg,Add,AddCoolberg Non Alcoholic Beer -MintCoolberg Non Alcoholic Beer -Mint (330Ml) ₹99/-DetailsADD,https://www.barbequenation.com/ubq-delivery,2026-07-22T18:17:02.317Z
Korum Mall Thane,"2nd Floor, Korum Mall, Mangal Pandy Road, Near Cadbury Compound, Eastern Express High Way.Thane- 400606",Desserts & Beverages,186,Coolberg Non Alcoholic Beer -Peach,Coolberg Non Alcoholic Beer -Peach (330Ml),₹99/-,Veg,https://s3-ap-southeast-1.amazonaws.com/asia.urbanpiper.com/media/bizmedia/2022/07/14/CB_Peach_2.jpg,Add,AddCoolberg Non Alcoholic Beer -PeachCoolberg Non Alcoholic Beer -Peach (330Ml) ₹99/-DetailsADD,https://www.barbequenation.com/ubq-delivery,2026-07-22T18:17:02.317Z
Korum Mall Thane,"2nd Floor, Korum Mall, Mangal Pandy Road, Near Cadbury Compound, Eastern Express High Way.Thane- 400606",Desserts & Beverages,187,Coolberg Non Alcoholic Beer -Strawberry,Coolberg Non Alcoholic Beer -Strawberry (330Ml),₹99/-,Veg,https://s3-ap-southeast-1.amazonaws.com/asia.urbanpiper.com/media/bizmedia/2022/07/14/CB_Strawberry_2.jpg,Add,AddCoolberg Non Alcoholic Beer -StrawberryCoolberg Non Alcoholic Beer -Strawberry (330Ml) ₹99/-DetailsADD,https://www.barbequenation.com/ubq-delivery,2026-07-22T18:17:02.317Z
Korum Mall Thane,"2nd Floor, Korum Mall, Mangal Pandy Road, Near Cadbury Compound, Eastern Express High Way.Thane- 400606",BBQ Bites Starting @ 99,188,Grilled Chicken Bites (9 Pcs),"Soft and juicy grilled chicken pieces seasoned with mild spices. Tasty, healthy, and perfect for snacking.",₹189/-,Non-Veg,https://cdn.urbanpiper.com/media/bizmedia/2025/11/19/aa76d980-b886-4461-9cb2-8a0692557954..jpg,Add,"AddGrilled Chicken Bites (9 Pcs)Soft and juicy grilled chicken pieces seasoned with mild spices. Tasty, healthy, and perfect for snacking. ₹189/-DetailsADD",https://www.barbequenation.com/ubq-delivery,2026-07-22T18:17:02.317Z
Korum Mall Thane,"2nd Floor, Korum Mall, Mangal Pandy Road, Near Cadbury Compound, Eastern Express High Way.Thane- 400606",BBQ Bites Starting @ 99,189,Smoky Chicken Wings (6 Pcs),"Smoky, tender chicken wings coated in mild spices. Juicy, flavourful, and perfect for a quick snack.",₹179/-,Non-Veg,https://cdn.urbanpiper.com/media/bizmedia/2025/11/19/95234d4d-3bcd-4d73-981f-a5bac5aad333..jpg,Add,"AddSmoky Chicken Wings (6 Pcs)Smoky, tender chicken wings coated in mild spices. Juicy, flavourful, and perfect for a quick snack. ₹179/-DetailsADD",https://www.barbequenation.com/ubq-delivery,2026-07-22T18:17:02.317Z
Korum Mall Thane,"2nd Floor, Korum Mall, Mangal Pandy Road, Near Cadbury Compound, Eastern Express High Way.Thane- 400606",BBQ Bites Starting @ 99,190,Tandoori Tangadi Solo (1 Pc),Juicy tandoori chicken leg marinated in mild spices and grilled to perfection. Flavourful and satisfying.,₹149/-,Non-Veg,https://cdn.urbanpiper.com/media/bizmedia/2025/11/15/e386a9dc-064b-44f6-90b8-e511b4a40c10..png,Add,AddTandoori Tangadi Solo (1 Pc)Juicy tandoori chicken leg marinated in mild spices and grilled to perfection. Flavourful and satisfying. ₹149/-DetailsADD,https://www.barbequenation.com/ubq-delivery,2026-07-22T18:17:02.317Z
Korum Mall Thane,"2nd Floor, Korum Mall, Mangal Pandy Road, Near Cadbury Compound, Eastern Express High Way.Thane- 400606",BBQ Bites Starting @ 99,191,Tandoori Egg (2 Nos),"Boiled eggs marinated in tandoori spices and grilled for a smoky, flavourful taste. Light and tasty.",₹129/-,Non-Veg,https://cdn.urbanpiper.com/media/bizmedia/2025/11/15/ccf83669-f783-4d14-a8a3-b7c4ef37c0de..png,Add,"AddTandoori Egg (2 Nos)Boiled eggs marinated in tandoori spices and grilled for a smoky, flavourful taste. Light and tasty. ₹129/-DetailsADD",https://www.barbequenation.com/ubq-delivery,2026-07-22T18:17:02.317Z
Korum Mall Thane,"2nd Floor, Korum Mall, Mangal Pandy Road, Near Cadbury Compound, Eastern Express High Way.Thane- 400606",BBQ Bites Starting @ 99,192,Tandoori Trio Combo - (Non Veg),"A tasty combo of chicken tikka bites (6 Pcs), smoky wings (3 Pcs) and a juicy tangdi (1 Pc). Perfect tandoori flavours in one plate.",₹249/-,Non-Veg,https://cdn.urbanpiper.com/media/bizmedia/2025/11/19/2a260084-e645-43d7-a833-56fbc0db3a11..jpg,Add,"AddTandoori Trio Combo - (Non Veg)A tasty combo of chicken tikka bites (6 Pcs), smoky wings (3 Pcs) and a juicy tangdi (1 Pc). Perfect tandoori flavours in one plate. ₹249/-DetailsADD",https://www.barbequenation.com/ubq-delivery,2026-07-22T18:17:02.317Z
Korum Mall Thane,"2nd Floor, Korum Mall, Mangal Pandy Road, Near Cadbury Compound, Eastern Express High Way.Thane- 400606",BBQ Bites Starting @ 99,193,Grilled Paneer Bites (9 Pcs),"Soft, marinated paneer cubes grilled to a light smoky flavour. Tasty, healthy and perfect for snacking",₹179/-,Veg,https://cdn.urbanpiper.com/media/bizmedia/2025/11/19/2296deb4-1d50-44cd-993f-a6f9b2c7016e..jpg,Add,"AddGrilled Paneer Bites (9 Pcs)Soft, marinated paneer cubes grilled to a light smoky flavour. Tasty, healthy and perfect for snacking ₹179/-DetailsADD",https://www.barbequenation.com/ubq-delivery,2026-07-22T18:17:02.317Z
Korum Mall Thane,"2nd Floor, Korum Mall, Mangal Pandy Road, Near Cadbury Compound, Eastern Express High Way.Thane- 400606",BBQ Bites Starting @ 99,194,BBQ Pineapple Bites (6 Pcs ),"Sweet pineapple cubes grilled with a light BBQ glaze. Smoky, juicy and perfect for a refreshing snack.",₹149/-,Veg,https://cdn.urbanpiper.com/media/bizmedia/2025/11/15/6e82064a-c72e-43ab-a881-1a9bc5d75aea..jpg,Add,"AddBBQ Pineapple Bites (6 Pcs )Sweet pineapple cubes grilled with a light BBQ glaze. Smoky, juicy and perfect for a refreshing snack. ₹149/-DetailsADD",https://www.barbequenation.com/ubq-delivery,2026-07-22T18:17:02.317Z
Korum Mall Thane,"2nd Floor, Korum Mall, Mangal Pandy Road, Near Cadbury Compound, Eastern Express High Way.Thane- 400606",BBQ Bites Starting @ 99,195,Tandoori Mushroom (6 Pcs),"Juicy mushrooms marinated in mild tandoori spices and grilled for a smoky, flavourful bite.",₹179/-,Veg,https://cdn.urbanpiper.com/media/bizmedia/2025/11/15/cfc33417-bc61-4540-a5b6-c8225f92409d..jpg,Add,"AddTandoori Mushroom (6 Pcs)Juicy mushrooms marinated in mild tandoori spices and grilled for a smoky, flavourful bite. ₹179/-DetailsADD",https://www.barbequenation.com/ubq-delivery,2026-07-22T18:17:02.317Z
Korum Mall Thane,"2nd Floor, Korum Mall, Mangal Pandy Road, Near Cadbury Compound, Eastern Express High Way.Thane- 400606",BBQ Bites Starting @ 99,196,Tandoori Trio Combo - (Veg),"A flavourful combo of paneer tikka bites (6 Pcs), BBQ pineapple (6 Pcs) and tandoori mushrooms (6 Pcs). Smoky, tasty and satisfying.",₹229/-,Veg,https://cdn.urbanpiper.com/media/bizmedia/2025/11/19/90008cd9-2464-48a3-a214-39598029a231..jpg,Add,"AddTandoori Trio Combo - (Veg)A flavourful combo of paneer tikka bites (6 Pcs), BBQ pineapple (6 Pcs) and tandoori mushrooms (6 Pcs). Smoky, tasty and satisfying. ₹229/-DetailsADD",https://www.barbequenation.com/ubq-delivery,2026-07-22T18:17:02.317Z
